id,order_no,order_date,customer_id,product_id,quantity,unit_price,revenue,profit
40758,580516,2026-08-26,3586,1305,11,0.29,3.19,1.44
40759,580516,2026-08-26,3586,919,1,4.95,4.95,1.88
40760,580516,2026-08-26,3586,2396,12,0.39,4.68,1.4
40761,580516,2026-08-26,3586,743,3,1.25,3.75,1.31
40762,580516,2026-08-26,3586,2398,12,0.39,4.68,1.97
40763,580516,2026-08-26,3586,1349,2,5.95,11.9,4.16
40764,580517,2026-08-26,3099,1472,12,3.75,45.0,13.5
40765,580518,2026-08-26,714,719,1,4.95,4.95,1.73
40766,580520,2026-08-26,774,2145,3,1.25,3.75,1.12
40767,580520,2026-08-26,774,1651,1,0.55,0.55,0.22
40768,580520,2026-08-26,774,702,10,0.39,3.9,1.17
40769,580520,2026-08-26,774,1114,1,8.25,8.25,3.71
40770,580520,2026-08-26,774,1970,5,1.65,8.25,2.72
40771,580520,2026-08-26,774,2148,2,1.45,2.9,0.87
40772,580520,2026-08-26,774,761,1,3.75,3.75,1.5
40773,580520,2026-08-26,774,464,5,0.12,0.6,0.18
40774,580520,2026-08-26,774,640,2,1.25,2.5,1.05
40775,580520,2026-08-26,774,1139,2,0.39,0.78,0.35
40776,580520,2026-08-26,774,1964,1,0.83,0.83,0.32
40777,580520,2026-08-26,774,1195,1,2.95,2.95,1.33
40778,580523,2026-08-26,3504,1574,4,2.1,8.4,2.1
40779,580523,2026-08-26,3504,2352,1,0.19,0.19,0.07
40780,580523,2026-08-26,3504,2233,25,0.42,10.5,4.2
40781,580523,2026-08-26,3504,1576,1,2.1,2.1,0.52
40782,580523,2026-08-26,3504,655,3,2.95,8.85,3.72
40783,580523,2026-08-26,3504,2238,2,1.25,2.5,0.75
40784,580523,2026-08-26,3504,1874,1,1.65,1.65,0.66
40785,580524,2026-08-26,884,2749,1,12.75,12.75,4.84
40786,580526,2026-08-26,2702,1667,24,1.45,34.8,14.62
40787,580526,2026-08-26,2702,2742,12,1.25,15.0,6.3
40788,580526,2026-08-26,2702,2061,2,6.25,12.5,5.62
40789,580526,2026-08-26,2702,1962,8,0.83,6.64,2.52
40790,580526,2026-08-26,2702,1309,24,0.29,6.96,2.09
40791,580526,2026-08-26,2702,1794,12,2.89,34.68,13.18
40792,580526,2026-08-26,2702,1965,8,1.25,10.0,3.8
40793,580527,2026-08-26,905,1445,1,1.25,1.25,0.41
40794,580527,2026-08-26,905,1557,1,16.95,16.95,5.08
40795,580527,2026-08-26,905,2638,1,0.79,0.79,0.36
40796,580527,2026-08-26,905,2767,6,0.55,3.3,0.99
40797,580527,2026-08-26,905,898,2,0.79,1.58,0.71
40798,580527,2026-08-26,905,2227,1,1.65,1.65,0.63
40799,580527,2026-08-26,905,2075,2,0.39,0.78,0.35
40800,580527,2026-08-26,905,841,1,0.39,0.39,0.12
40801,580527,2026-08-26,905,993,2,0.39,0.78,0.23
40802,580527,2026-08-26,905,119,1,1.95,1.95,0.58
40803,580527,2026-08-26,905,973,2,1.25,2.5,0.75
40804,580527,2026-08-26,905,324,2,2.08,4.16,1.58
40805,580527,2026-08-26,905,329,1,2.08,2.08,0.94
40806,580528,2026-08-26,1654,1608,12,0.85,10.2,4.08
40807,580528,2026-08-26,1654,2405,30,0.79,23.7,10.66
40808,580529,2026-08-26,1491,2503,4,6.95,27.8,9.73
40809,580529,2026-08-26,1491,2393,1,8.25,8.25,3.71
40810,580529,2026-08-26,1491,859,1,0.39,0.39,0.16
40811,580529,2026-08-26,1491,2611,2,3.75,7.5,2.25
40812,580529,2026-08-26,1491,1641,1,2.95,2.95,1.24
40813,580529,2026-08-26,1491,2388,1,8.25,8.25,3.71
40814,580529,2026-08-26,1491,1244,1,0.79,0.79,0.36
40815,580534,2026-08-26,286,1773,18,2.08,37.44,15.72
40816,580534,2026-08-26,286,3072,1,18.0,18.0,7.2
40817,580536,2026-08-26,110,2013,10,2.08,20.8,10.4
40818,580536,2026-08-26,110,1664,12,1.25,15.0,5.7
40819,580536,2026-08-26,110,316,8,1.95,15.6,7.8
40820,580539,2026-08-27,3724,1137,12,0.39,4.68,1.87
40821,580539,2026-08-27,3724,1415,24,1.25,30.0,9.9
40822,580539,2026-08-27,3724,1916,12,1.25,15.0,5.25
40823,580540,2026-08-27,702,2147,12,1.45,17.4,5.22
40824,580540,2026-08-27,702,2201,6,2.08,12.48,3.74
40825,580540,2026-08-27,702,533,2,8.25,16.5,7.42
40826,580541,2026-08-27,1941,816,12,0.42,5.04,1.92
40827,580541,2026-08-27,1941,1848,12,1.25,15.0,5.25
40828,580541,2026-08-27,1941,1849,12,0.83,9.96,3.49
40829,580541,2026-08-27,1941,1378,3,5.95,17.85,5.36
40830,580541,2026-08-27,1941,1291,24,1.25,30.0,9.0
40831,580541,2026-08-27,1941,1084,8,1.65,13.2,6.6
40832,580541,2026-08-27,1941,834,25,0.42,10.5,4.2
40833,580541,2026-08-27,1941,2819,12,1.25,15.0,6.0
40834,580542,2026-08-27,1941,2211,6,2.89,17.34,6.94
40835,580543,2026-08-27,3748,2147,12,1.45,17.4,5.22
40836,580543,2026-08-27,3748,1883,10,2.08,20.8,8.32
40837,580543,2026-08-27,3748,1291,12,1.25,15.0,4.5
40838,580544,2026-08-27,1818,1192,6,2.95,17.7,5.31
40839,580544,2026-08-27,1818,867,6,2.95,17.7,5.31
40840,580544,2026-08-27,1818,193,12,1.25,15.0,6.3
40841,580545,2026-08-27,322,2078,12,2.08,24.96,9.48
40842,580548,2026-08-27,166,1350,2,8.5,17.0,6.46
40843,580550,2026-08-27,529,295,8,1.95,15.6,7.02
40844,580550,2026-08-27,529,1463,12,0.79,9.48,3.79
40845,580550,2026-08-27,529,1792,8,0.79,6.32,2.09
40846,580550,2026-08-27,529,2801,24,1.25,30.0,10.5
40847,580550,2026-08-27,529,1478,12,0.39,4.68,1.87
40848,580550,2026-08-27,529,470,8,1.95,15.6,7.02
40849,580550,2026-08-27,529,1517,6,7.95,47.7,14.31
40850,580550,2026-08-27,529,845,8,2.95,23.6,7.08
40851,580550,2026-08-27,529,399,12,0.59,7.08,2.97
40852,580552,2026-08-27,2082,2137,1,16.65,16.65,7.49
40853,580553,2026-08-27,226,867,12,2.95,35.4,10.62
40854,580553,2026-08-27,226,370,16,0.85,13.6,5.17
40855,580555,2026-08-27,1654,655,32,2.55,81.6,34.27
40856,580555,2026-08-27,1654,1775,16,1.25,20.0,8.4
40857,580555,2026-08-27,1654,1990,12,1.65,19.8,8.91
40858,580558,2026-08-27,1666,2024,20,4.95,99.0,37.62
40859,580558,2026-08-27,1666,575,4,8.5,34.0,13.6
40860,580559,2026-08-27,2117,2233,25,0.42,10.5,4.2
40861,580559,2026-08-27,2117,332,12,2.1,25.2,11.34
40862,580595,2026-08-27,1195,1448,4,3.75,15.0,6.75
40863,580595,2026-08-27,1195,2192,2,8.25,16.5,7.42
40864,580596,2026-08-27,1960,1598,8,1.95,15.6,7.8
40865,580596,2026-08-27,1960,1057,6,2.55,15.3,5.81
40866,580596,2026-08-27,1960,2144,6,5.95,35.7,14.28
40867,580596,2026-08-27,1960,1980,12,2.55,30.6,12.24
40868,580596,2026-08-27,1960,1315,12,0.85,10.2,3.06
40869,580598,2026-08-27,3321,1312,6,2.55,15.3,5.36
40870,580599,2026-08-27,408,745,12,1.45,17.4,5.22
40871,580599,2026-08-27,408,1291,12,1.25,15.0,4.5
40872,580599,2026-08-27,408,529,12,0.42,5.04,2.02
40873,580599,2026-08-27,408,1290,12,1.25,15.0,4.5
40874,580599,2026-08-27,408,2147,12,1.45,17.4,5.22
40875,580599,2026-08-27,408,2218,12,1.25,15.0,4.5
40876,580600,2026-08-27,359,1370,2,0.39,0.78,0.35
40877,580602,2026-08-27,2455,931,48,0.42,20.16,9.07
40878,580603,2026-08-27,2763,436,12,0.75,9.0,4.05
40879,580607,2026-08-27,1899,796,48,0.55,26.4,7.92
40880,580608,2026-08-27,2879,1078,12,2.95,35.4,12.39
40881,580611,2026-08-27,302,250,1,0.95,0.95,0.28
40882,580611,2026-08-27,302,2787,1,2.55,2.55,1.27
40883,580611,2026-08-27,302,1951,2,0.83,1.66,0.75
40884,580611,2026-08-27,302,148,1,3.75,3.75,1.5
40885,580611,2026-08-27,302,3071,1,0.85,0.85,0.26
40886,580611,2026-08-27,302,2151,1,1.25,1.25,0.62
40887,580611,2026-08-27,302,132,1,1.65,1.65,0.63
40888,580611,2026-08-27,302,1607,1,0.85,0.85,0.26
40889,580611,2026-08-27,302,2035,1,1.25,1.25,0.5
40890,580611,2026-08-27,302,884,1,0.39,0.39,0.14
40891,580611,2026-08-27,302,969,2,0.85,1.7,0.51
40892,580611,2026-08-27,302,591,2,0.85,1.7,0.68
40893,580611,2026-08-27,302,2154,1,1.25,1.25,0.38
40894,580611,2026-08-27,302,1881,1,2.08,2.08,1.04
40895,580611,2026-08-27,302,514,1,4.25,4.25,1.62
40896,580611,2026-08-27,302,1880,1,2.08,2.08,1.04
40897,580611,2026-08-27,302,2201,2,2.08,4.16,1.25
40898,580611,2026-08-27,302,2406,2,0.79,1.58,0.4
40899,580613,2026-08-27,1559,112,2,8.25,16.5,7.42
40900,580613,2026-08-27,1559,2067,2,9.95,19.9,8.96
40901,580613,2026-08-27,1559,539,3,4.95,14.85,5.64
40902,580614,2026-08-27,2681,870,12,2.95,35.4,10.62
40903,580615,2026-08-27,2916,913,12,0.85,10.2,3.88
40904,580615,2026-08-27,2916,1171,6,1.95,11.7,3.86
40905,580615,2026-08-27,2916,912,12,0.85,10.2,3.88
40906,580615,2026-08-27,2916,968,12,0.85,10.2,4.59
40907,580615,2026-08-27,2916,1659,24,1.45,34.8,10.44
40908,580615,2026-08-27,2916,1999,12,1.25,15.0,6.75
40909,580619,2026-08-27,1743,250,1,0.95,0.95,0.28
40910,580622,2026-08-27,3002,2051,8,4.15,33.2,9.96
40911,580631,2026-08-27,2790,525,24,0.42,10.08,4.03
40912,580632,2026-08-27,2592,2564,4,1.45,5.8,2.2
40913,580632,2026-08-27,2592,1203,1,2.55,2.55,0.76
40914,580632,2026-08-27,2592,1240,2,4.95,9.9,2.97
40915,580632,2026-08-27,2592,1452,3,1.25,3.75,1.5
40916,580632,2026-08-27,2592,979,1,0.83,0.83,0.33
40917,580632,2026-08-27,2592,454,8,0.85,6.8,3.06
40918,580632,2026-08-27,2592,2488,2,2.95,5.9,2.48
40919,580632,2026-08-27,2592,2289,3,1.69,5.07,1.52
40920,580632,2026-08-27,2592,1919,2,4.15,8.3,2.49
40921,580632,2026-08-27,2592,2530,1,1.25,1.25,0.48
40922,580632,2026-08-27,2592,1329,6,0.85,5.1,2.3
40923,580632,2026-08-27,2592,1662,3,2.1,6.3,2.39
40924,580632,2026-08-27,2592,1847,3,1.65,4.95,1.73
40925,580632,2026-08-27,2592,2531,1,0.79,0.79,0.3
40926,580632,2026-08-27,2592,1291,2,1.25,2.5,0.75
40927,580632,2026-08-27,2592,1923,2,2.08,4.16,1.25
40928,580632,2026-08-27,2592,2184,2,5.95,11.9,4.52
40929,580632,2026-08-27,2592,2589,2,1.25,2.5,0.75
40930,580632,2026-08-27,2592,100,6,0.12,0.72,0.32
40931,580633,2026-08-27,3351,1765,24,1.25,30.0,9.0
40932,580633,2026-08-27,3351,2532,3,0.79,2.37,0.9
40933,580633,2026-08-27,3351,250,1,0.95,0.95,0.28
40934,580633,2026-08-27,3351,2525,6,0.85,5.1,1.68
40935,580634,2026-08-27,1114,684,24,1.25,30.0,9.0
40936,580635,2026-08-27,1484,725,2,1.25,2.5,1.0
40937,580635,2026-08-27,1484,1463,1,0.79,0.79,0.32
40938,580635,2026-08-27,1484,1464,1,0.79,0.79,0.26
40939,580635,2026-08-27,1484,561,2,1.65,3.3,0.99
40940,580635,2026-08-27,1484,759,1,2.1,2.1,0.94
40941,580635,2026-08-27,1484,2563,2,1.45,2.9,1.1
40942,580636,2026-08-27,2830,1386,20,0.79,15.8,4.74
40943,580637,2026-08-27,1727,928,10,0.42,4.2,1.89
40944,580637,2026-08-27,1727,1990,3,1.65,4.95,2.23
40945,580637,2026-08-27,1727,763,5,1.25,6.25,2.19
40946,580637,2026-08-27,1727,2001,3,1.65,4.95,2.23
40947,580637,2026-08-27,1727,1476,3,0.21,0.63,0.25
40948,580637,2026-08-27,1727,222,3,0.65,1.95,0.78
40949,580637,2026-08-27,1727,807,1,1.25,1.25,0.5
40950,580639,2026-08-27,3151,947,1,1.65,1.65,0.49
40951,580639,2026-08-27,3151,2298,1,0.39,0.39,0.15
40952,580639,2026-08-27,3151,852,2,0.39,0.78,0.23
40953,580639,2026-08-27,3151,60,1,0.85,0.85,0.36
40954,580639,2026-08-27,3151,131,1,1.65,1.65,0.63
40955,580639,2026-08-27,3151,1810,1,4.95,4.95,1.48
40956,580640,2026-08-27,2941,2024,1,4.95,4.95,1.88
40957,580640,2026-08-27,2941,2002,3,1.25,3.75,1.69
40958,580640,2026-08-27,2941,2201,1,2.08,2.08,0.62
40959,580640,2026-08-27,2941,1353,1,8.5,8.5,3.23
40960,580640,2026-08-27,2941,2098,1,2.1,2.1,0.52
40961,580640,2026-08-27,2941,1205,4,1.65,6.6,2.97
40962,580640,2026-08-27,2941,1654,2,0.79,1.58,0.47
40963,580643,2026-08-27,1424,655,6,2.95,17.7,7.43
40964,580643,2026-08-27,1424,2024,4,4.95,19.8,7.52
40965,580643,2026-08-27,1424,716,1,10.95,10.95,3.28
40966,580644,2026-08-27,2936,470,1,1.95,1.95,0.88
40967,580644,2026-08-27,2936,2217,3,4.95,14.85,5.94
40968,580644,2026-08-27,2936,377,2,1.45,2.9,1.3
40969,580644,2026-08-27,2936,1773,2,2.08,4.16,1.75
40970,580644,2026-08-27,2936,2815,4,7.95,31.8,13.36
40971,580644,2026-08-27,2936,328,2,1.45,2.9,1.3
40972,580644,2026-08-27,2936,1766,20,1.25,25.0,7.5
40973,580647,2026-08-27,1127,2760,6,1.25,7.5,2.62
40974,580647,2026-08-27,1127,2126,2,0.83,1.66,0.75
40975,580647,2026-08-27,1127,2214,6,1.25,7.5,2.85
40976,580647,2026-08-27,1127,286,2,1.25,2.5,0.62
40977,580647,2026-08-27,1127,541,2,2.55,5.1,1.94
40978,580647,2026-08-27,1127,538,2,2.55,5.1,1.94
40979,580648,2026-08-27,212,521,25,0.42,10.5,4.2
40980,580650,2026-08-27,1321,1371,36,0.39,14.04,4.21
40981,580651,2026-08-27,2908,2744,6,1.65,9.9,4.16
40982,580652,2026-08-27,3310,1504,12,1.25,15.0,6.75
40983,580652,2026-08-27,3310,633,144,0.39,56.16,28.08
40984,580652,2026-08-27,3310,398,48,0.39,18.72,7.86
40985,580652,2026-08-27,3310,1475,144,0.21,30.24,12.1
40986,580653,2026-08-27,3439,328,12,1.45,17.4,7.83
40987,580653,2026-08-27,3439,329,18,2.08,37.44,16.85
40988,580653,2026-08-27,3439,964,6,8.5,51.0,22.95
40989,580654,2026-08-27,2268,775,1,2.08,2.08,0.73
40990,580654,2026-08-27,2268,1901,2,0.83,1.66,0.75
40991,580655,2026-08-27,2268,1939,2,1.25,2.5,1.12
40992,580656,2026-08-27,2111,2440,12,0.79,9.48,3.98
40993,580656,2026-08-27,2111,2443,12,0.79,9.48,3.98
40994,580657,2026-08-27,1515,2561,2,5.95,11.9,5.0
40995,580657,2026-08-27,1515,2152,12,1.25,15.0,4.5
40996,580659,2026-08-27,3498,2098,2,2.1,4.2,1.05
40997,580659,2026-08-27,3498,972,2,1.25,2.5,0.75
40998,580660,2026-08-27,2731,2098,12,2.1,25.2,6.3
40999,580660,2026-08-27,2731,1988,6,2.49,14.94,5.23
41000,580660,2026-08-27,2731,1690,12,1.25,15.0,4.5
41001,580661,2026-08-27,3122,1294,1,0.85,0.85,0.26
41002,580661,2026-08-27,3122,1315,1,0.85,0.85,0.26
41003,580664,2026-08-27,1774,2823,2,2.1,4.2,1.76
41004,580664,2026-08-27,1774,2141,2,8.25,16.5,6.6
41005,580665,2026-08-27,2791,1926,32,4.15,132.8,39.84
41006,580665,2026-08-27,2791,1953,30,7.08,212.4,95.58
41007,580665,2026-08-27,2791,773,100,1.79,179.0,71.6
41008,580665,2026-08-27,2791,1884,200,1.79,358.0,143.2
41009,580667,2026-08-27,1725,1802,1,7.5,7.5,2.62
41010,580667,2026-08-27,1725,1608,4,0.85,3.4,1.36
41011,580667,2026-08-27,1725,1879,1,1.45,1.45,0.65
41012,580669,2026-08-27,1820,1976,24,0.55,13.2,3.96
41013,580669,2026-08-27,1820,1856,4,4.15,16.6,6.31
41014,580669,2026-08-27,1820,1890,30,1.65,49.5,18.81
41015,580670,2026-08-27,3643,1575,12,2.1,25.2,6.3
41016,580671,2026-08-27,1820,2532,36,0.79,28.44,10.81
41017,580671,2026-08-27,1820,553,24,0.79,18.96,8.53
41018,580672,2026-08-27,3568,128,2,0.85,1.7,0.85
41019,580672,2026-08-27,3568,1477,3,0.39,1.17,0.47
41020,580672,2026-08-27,3568,1271,3,0.19,0.57,0.17
41021,580672,2026-08-27,3568,1474,3,0.21,0.63,0.25
41022,580672,2026-08-27,3568,1185,1,1.25,1.25,0.56
41023,580672,2026-08-27,3568,1479,4,0.39,1.56,0.62
41024,580672,2026-08-27,3568,967,5,1.65,8.25,3.71
41025,580672,2026-08-27,3568,1981,1,4.15,4.15,1.66
41026,580672,2026-08-27,3568,1793,1,6.25,6.25,2.62
41027,580672,2026-08-27,3568,1208,1,1.95,1.95,0.58
41028,580673,2026-08-27,506,1419,24,2.55,61.2,23.26
41029,580673,2026-08-27,506,1355,24,1.95,46.8,17.78
41030,580673,2026-08-27,506,2179,6,3.75,22.5,6.75
41031,580673,2026-08-27,506,2430,24,2.1,50.4,21.17
41032,580673,2026-08-27,506,2045,48,0.39,18.72,7.49
41033,580673,2026-08-27,506,1886,24,0.85,20.4,8.16
41034,580673,2026-08-27,506,417,48,0.65,31.2,13.1
41035,580675,2026-08-27,2124,2201,12,2.08,24.96,7.49
41036,580675,2026-08-27,2124,1927,6,2.89,17.34,5.2
41037,580676,2026-08-27,3501,2147,1,1.45,1.45,0.44
41038,580676,2026-08-27,3501,2124,3,14.95,44.85,15.7
41039,580676,2026-08-27,3501,1150,1,2.08,2.08,0.83
41040,580677,2026-08-27,2486,1976,1,0.55,0.55,0.16
41041,580677,2026-08-27,2486,2059,4,0.85,3.4,1.53
41042,580677,2026-08-27,2486,1195,2,2.95,5.9,2.66
41043,580677,2026-08-27,2486,133,2,1.65,3.3,1.25
41044,580677,2026-08-27,2486,1990,4,1.65,6.6,2.97
41045,580677,2026-08-27,2486,2767,1,0.55,0.55,0.16
41046,580678,2026-08-27,3627,51,1,0.21,0.21,0.08
41047,580678,2026-08-27,3627,1654,1,0.79,0.79,0.24
41048,580678,2026-08-27,3627,1639,1,4.25,4.25,1.27
41049,580680,2026-08-27,454,918,3,4.95,14.85,5.64
41050,580680,2026-08-27,454,2774,4,4.15,16.6,6.31
41051,580680,2026-08-27,454,1131,10,2.08,20.8,10.4
41052,580680,2026-08-27,454,919,3,4.95,14.85,5.64
41053,580681,2026-08-27,504,1473,4,8.5,34.0,11.9
41054,580682,2026-08-27,2983,847,18,0.79,14.22,5.4
41055,580687,2026-08-27,2606,1128,10,1.65,16.5,6.27
41056,580687,2026-08-27,2606,1690,12,1.25,15.0,4.5
41057,580687,2026-08-27,2606,1280,12,1.65,19.8,5.94
41058,580687,2026-08-27,2606,1443,12,1.95,23.4,9.36
41059,580687,2026-08-27,2606,2153,12,1.25,15.0,4.5
41060,580688,2026-08-27,2067,240,8,2.1,16.8,7.06
41061,580688,2026-08-27,2067,2148,1,1.45,1.45,0.44
41062,580689,2026-08-27,450,2823,6,2.1,12.6,5.29
41063,580689,2026-08-27,450,744,6,3.25,19.5,9.75
41064,580689,2026-08-27,450,1444,4,3.95,15.8,4.74
41065,580691,2026-08-27,937,1639,4,4.25,17.0,5.1
41066,580691,2026-08-27,937,1369,36,0.39,14.04,4.21
41067,580691,2026-08-27,937,3068,12,0.29,3.48,1.39
41068,580691,2026-08-27,937,3063,12,0.29,3.48,1.39
41069,580691,2026-08-27,937,922,6,2.1,12.6,3.78
41070,580691,2026-08-27,937,1370,36,0.39,14.04,6.32
41071,580692,2026-08-27,559,1764,5,4.15,20.75,9.34
41072,580692,2026-08-27,559,1053,6,2.55,15.3,5.81
41073,580693,2026-08-27,2158,992,24,0.65,15.6,7.02
41074,580693,2026-08-27,2158,2924,24,0.42,10.08,3.02
41075,580693,2026-08-27,2158,860,24,0.39,9.36,3.74
41076,580694,2026-08-27,2736,1305,24,0.29,6.96,3.13
41077,580694,2026-08-27,2736,233,24,0.39,9.36,3.74
41078,580694,2026-08-27,2736,1242,4,3.95,15.8,5.53
41079,580695,2026-08-27,589,290,1,1.95,1.95,0.49
41080,580695,2026-08-27,589,2013,2,2.08,4.16,2.08
41081,580695,2026-08-27,589,1443,1,1.95,1.95,0.78
41082,580695,2026-08-27,589,2021,2,1.25,2.5,1.0
41083,580695,2026-08-27,589,2148,2,1.45,2.9,0.87
41084,580696,2026-08-27,3467,1609,4,2.95,11.8,4.72
41085,580696,2026-08-27,3467,509,1,3.75,3.75,1.24
41086,580697,2026-08-27,2346,703,6,3.75,22.5,10.12
41087,580697,2026-08-27,2346,1368,1,0.79,0.79,0.4
41088,580697,2026-08-27,2346,1368,1,0.79,0.79,0.4
41089,580705,2026-08-27,253,1350,2,8.5,17.0,6.46
41090,580705,2026-08-27,253,1352,2,8.5,17.0,6.46
41091,580705,2026-08-27,253,1056,24,2.55,61.2,23.26
41092,580712,2026-08-27,465,2024,4,4.95,19.8,7.52
41093,580712,2026-08-27,465,521,25,0.42,10.5,4.2
41094,580712,2026-08-27,465,216,4,3.75,15.0,7.5
41095,580713,2026-08-27,3634,1205,4,1.65,6.6,2.97
41096,580713,2026-08-27,3634,1348,1,11.95,11.95,4.18
41097,580719,2026-08-27,1546,1609,40,2.55,102.0,40.8
41098,580720,2026-08-27,1472,1575,2,2.1,4.2,1.05
41099,580720,2026-08-27,1472,267,2,1.25,2.5,0.88
41100,580720,2026-08-27,1472,2284,1,0.85,0.85,0.38
41101,580720,2026-08-27,1472,1118,2,4.25,8.5,3.4
41102,580720,2026-08-27,1472,1771,2,3.75,7.5,3.15
41103,580720,2026-08-27,1472,2137,2,16.65,33.3,14.98
41104,580721,2026-08-27,1890,683,12,0.85,10.2,4.08
41105,580721,2026-08-27,1890,763,12,1.25,15.0,5.25
41106,580721,2026-08-27,1890,1967,3,4.95,14.85,4.46
41107,580721,2026-08-27,1890,1272,24,0.19,4.56,1.37
41108,580721,2026-08-27,1890,1987,6,2.49,14.94,5.23
41109,580723,2026-08-27,2270,2018,3,1.25,3.75,1.5
41110,580723,2026-08-27,2270,834,25,0.42,10.5,4.2
41111,580725,2026-08-27,2316,2076,12,0.39,4.68,2.11
41112,580727,2026-08-27,1134,1969,15,3.29,49.35,18.75
41113,580727,2026-08-27,1134,1347,7,3.29,23.03,6.91
41114,580727,2026-08-27,1134,1906,1,1.63,1.63,0.73
41115,580727,2026-08-27,1134,632,3,1.63,4.89,2.44
41116,580727,2026-08-27,1134,1150,2,4.13,8.26,3.3
41117,580727,2026-08-27,1134,1212,1,10.79,10.79,3.24
41118,580727,2026-08-27,1134,2907,1,9.13,9.13,3.83
41119,580727,2026-08-27,1134,1948,4,2.46,9.84,2.95
41120,580727,2026-08-27,1134,1377,4,1.63,6.52,2.28
41121,580727,2026-08-27,1134,1302,13,1.63,21.19,9.54
41122,580727,2026-08-27,1134,750,2,1.63,3.26,0.98
41123,580727,2026-08-27,1134,2473,3,1.63,4.89,1.47
41124,580727,2026-08-27,1134,1803,5,1.25,6.25,1.88
41125,580727,2026-08-27,1134,1206,2,5.79,11.58,5.21
41126,580727,2026-08-27,1134,1457,3,3.29,9.87,2.96
41127,580727,2026-08-27,1134,1223,1,3.29,3.29,0.99
41128,580727,2026-08-27,1134,918,5,10.79,53.95,20.5
41129,580727,2026-08-27,1134,947,18,3.29,59.22,17.77
41130,580727,2026-08-27,1134,1604,8,2.46,19.68,5.9
41131,580727,2026-08-27,1134,725,3,2.46,7.38,2.95
41132,580727,2026-08-27,1134,1327,3,1.63,4.89,1.47
41133,580727,2026-08-27,1134,1129,3,4.13,12.39,4.71
41134,580727,2026-08-27,1134,1864,3,2.46,7.38,2.8
41135,580727,2026-08-27,1134,155,1,4.96,4.96,1.49
41136,580727,2026-08-27,1134,860,11,1.25,13.75,5.5
41137,580727,2026-08-27,1134,1286,3,3.29,9.87,2.96
41138,580727,2026-08-27,1134,1473,2,16.63,33.26,11.64
41139,580727,2026-08-27,1134,53,3,0.83,2.49,1.25
41140,580727,2026-08-27,1134,2611,1,4.13,4.13,1.24
41141,580727,2026-08-27,1134,2289,8,4.13,33.04,9.91
41142,580727,2026-08-27,1134,663,1,8.29,8.29,2.74
41143,580727,2026-08-27,1134,927,2,4.13,8.26,2.48
41144,580727,2026-08-27,1134,732,1,3.29,3.29,1.25
41145,580727,2026-08-27,1134,1662,1,4.13,4.13,1.57
41146,580727,2026-08-27,1134,1108,1,5.79,5.79,2.03
41147,580727,2026-08-27,1134,1784,1,3.29,3.29,0.99
41148,580727,2026-08-27,1134,906,5,2.46,12.3,4.67
41149,580727,2026-08-27,1134,922,9,4.13,37.17,11.15
41150,580727,2026-08-27,1134,1793,1,12.46,12.46,5.23
41151,580727,2026-08-27,1134,2942,1,1.63,1.63,0.68
41152,580727,2026-08-27,1134,1292,2,2.46,4.92,1.97
41153,580727,2026-08-27,1134,1034,1,4.13,4.13,1.65
41154,580727,2026-08-27,1134,470,1,8.29,8.29,3.73
41155,580727,2026-08-27,1134,2663,12,1.24,14.88,6.25
41156,580727,2026-08-27,1134,1475,5,1.63,8.15,3.26
41157,580727,2026-08-27,1134,1777,2,2.46,4.92,2.07
41158,580727,2026-08-27,1134,1961,1,2.46,2.46,0.93
41159,580727,2026-08-27,1134,1810,1,10.79,10.79,3.24
41160,580727,2026-08-27,1134,2364,1,2.46,2.46,0.93
41161,580727,2026-08-27,1134,1866,2,10.79,21.58,8.2
41162,580727,2026-08-27,1134,1125,3,4.13,12.39,3.72
41163,580727,2026-08-27,1134,2536,13,0.63,8.19,2.46
41164,580727,2026-08-27,1134,992,3,1.25,3.75,1.69
41165,580727,2026-08-27,1134,1293,1,1.63,1.63,0.49
41166,580727,2026-08-27,1134,1896,4,4.13,16.52,7.43
41167,580727,2026-08-27,1134,1328,1,1.63,1.63,0.49
41168,580727,2026-08-27,1134,2505,1,16.63,16.63,5.82
41169,580731,2026-08-27,3228,859,3,0.39,1.17,0.47
41170,580731,2026-08-27,3228,1224,5,0.42,2.1,0.63
41171,580731,2026-08-27,3228,2434,3,0.85,2.55,1.07
41172,580731,2026-08-27,3228,2842,1,3.75,3.75,1.12
41173,580731,2026-08-27,3228,1980,5,2.55,12.75,5.1
41174,580731,2026-08-27,3228,1452,1,1.25,1.25,0.5
41175,580731,2026-08-27,3228,413,4,5.45,21.8,9.16
41176,580735,2026-08-28,3451,130,10,1.65,16.5,6.27
41177,580735,2026-08-28,3451,1031,6,2.95,17.7,5.31
41178,580735,2026-08-28,3451,1472,4,3.75,15.0,4.5
41179,580735,2026-08-28,3451,2024,4,4.95,19.8,7.52
41180,580736,2026-08-28,278,1078,6,2.95,17.7,6.19
41181,580736,2026-08-28,278,1170,6,1.95,11.7,3.86
41182,580737,2026-08-28,1161,1960,8,1.25,10.0,3.8
41183,580737,2026-08-28,1161,1031,6,2.95,17.7,5.31
41184,580737,2026-08-28,1161,684,12,1.25,15.0,4.5
41185,580744,2026-08-28,879,978,60,0.83,49.8,19.92
41186,580750,2026-08-28,303,1354,4,4.95,19.8,6.93
41187,580750,2026-08-28,303,1796,3,12.5,37.5,13.12
